Gene	Hyb15	Hyb16	Hyb17	Hyb18	Hyb19	Hyb20	Hyb21	Hyb23	Hyb26	Hyb27	Hyb28	Hyb30	Hyb31	Hyb38	Hyb39	Hyb40	Hyb45	Hyb46	Hyb49	Hyb57	Hyb59	Hyb68	Hyb69	Hyb78	Hyb79	Hyb80	Hyb81	Hyb82
RHBDL2	7.696177193963177	7.356166577605957	7.83976859992141	8.592335946941503	7.494059792240543	8.310074261568335	8.423613753782266	7.651389921953347	7.953526379030233	7.456040042008111	7.775402101078611	7.417507952433628	8.279902813160245	8.362375706645302	8.0652599367177409	7.145119859075413	7.481258447732641	7.55995538106205	8.516885396432176	7.551079868426371	6.997107533281376	7.990174962189465	8.513467421599117	8.003451783485454	7.913943938441259	7.276313895068806	7.494741125139805	7.878990906549205
JAK1	7.151267284717702	7.303059821703822	7.179354524932796	7.278223906579245	6.949344686727251	7.1164205144927575	7.186275236700129	7.078448152126272	7.082273378016732	7.1172887256343795	6.960081171812429	7.284147021751439	7.196040290144684	7.240338595098535	7.169082896006536	7.153228611769819	7.335133665735742	7.056150427316088	7.160331820599652	6.817760424759558	6.68861986616397	6.919172197918063	7.069119670783539	7.034264498209849	7.203826888882507	7.359317455537317	7.189366293217158	7.291302040974929
STX6	6.293364487816911	6.2537766077403685	6.309351772757539	6.485699999337177	6.206868936816218	6.522593148983029	6.431771597429129	6.0490937541947725	6.451281992170083	6.176217793176399	6.382227312586837	6.149196588816392	6.505794631144999	6.375160682953324	6.327559119728092	6.243939110200225	6.53171464577085	6.369132103115451	6.371583477044173	6.292994971705826	6.170514473232197	6.388383054606128	6.502951047918172	6.491675467497275	6.470448526344738	6.230697573487193	6.205908133571524	6.693693020624323
PMS2P5	7.916361307112861	7.8575992144691185	7.8341166421973085	8.287724620794899	8.222307254963027	8.53485000871558	8.047718696105525	7.753072171070173	7.9083993749211645	7.786854931158306	7.96613169734577	8.253093532116358	8.529955942215151	8.405527887684647	8.406848072526039	8.167770408468256	8.054568955491945	8.10143404377821	8.356540450979487	7.993006251054552	8.202780449668786	8.101564657908165	8.486751566829442	8.07004261017719	8.113321888962922	7.95533003139942	7.7724408375204	8.424454396599183
ARHGAP5	6.299655938940285	6.379180311789365	6.270201510995537	6.877755699082206	6.803389229713618	7.082892092203025	6.77500330819354	6.454686888081817	6.813615622402176	6.599518805918784	6.789625009687785	6.768673603089572	6.967220372070384	6.779563305140937	6.835184197943907	6.787293119211503	6.663230740976618	6.484208084546511	6.86102918575393	6.633133280154529	6.895886086056606	6.519938550326254	6.9159129858791655	6.544127107529853	6.610125056163026	6.402854599806507	6.626047285546124	6.604505359062076
PHC3	6.223784389330069	6.2710960544786545	6.114221486442445	6.476242981748217	6.554038990326364	6.664678668493593	6.426207465553302	6.468225711291344	6.684111465747577	6.544391093394789	6.704374026088563	6.211485315705855	6.38840456570798	6.422154706863755	6.442414243409388	6.375671097906608	6.353675777591938	6.4386141705512525	6.643299833958531	6.395147046802019	6.541978739109484	6.473571300780984	6.5843992563199905	6.5728445211636934	6.4672259272432795	6.304936497619653	6.464716027461542	6.216941361258607
C5orf22	5.329595841746278	5.2366311332243924	5.315555830044416	5.408310129989327	5.226843949329962	5.165737846746371	5.283345569409552	5.198341559330539	5.398570767050354	5.220165275504972	5.276665428933426	5.318926251339994	5.376403486707248	5.147031009589331	5.308762209083756	5.113876225480124	4.999400239249614	5.4690609465963105	5.344376653279444	5.427088019213946	5.0499047920885465	5.250058597992652	5.335985916295718	5.399312833286547	5.242726198443608	5.213899844893573	5.0379994641058605	5.250714985244034
HDAC9	5.639295320901676	5.496170135247885	5.441426170536202	5.408905041687408	5.732258484596957	5.365269472615695	5.695437576770113	5.556155975422285	5.739594572256037	5.588971185348694	5.569136702434038	5.497821847545888	5.338327847174587	5.7327938842819846	5.554568441010188	5.730788687946985	5.081738101153675	5.650721920110042	5.7378171796109925	5.5856809897712045	5.265145696098525	5.605176257962125	5.655253469204602	5.603268195534907	5.842349139072854	5.860511146706045	5.725828319552173	5.069929812931148
SEC62	9.692046929929711	9.579752224578549	9.341478526598385	9.797939743868293	10.225626084032797	9.758010932547789	9.577014939127793	10.064026735322654	9.665392638651571	9.919839876245794	9.884232270896833	10.074065952701009	9.628883119552068	9.568382984770142	9.659808827954734	9.96965294945539	9.847247340736583	9.44969536299907	9.7235468599204	9.765658370798958	10.029445361276348	9.917886923178106	9.671432830377316	9.511392730643813	9.606293996499836	9.787987191474617	9.820156388027952	9.258988340029257
CILK1	5.52639818532985	5.280958964926757	5.377445427930089	5.7623888858346906	5.797345601189281	5.586641535879951	5.668532574694539	6.052862085261291	5.71925821101073	5.682516597015787	5.6310496712690234	5.78334939267347	5.48921491763776	5.424533773183449	5.640365309359378	5.495882495716649	5.732697969990271	5.547986605195512	5.673759020296949	5.6090443824584275	5.546183888053584	5.465681455002249	5.649968592296686	5.624325712161357	5.4022437106285555	5.398708303639372	5.570608510135353	5.385457868610129
PDE8A	6.9690568516465135	7.0995340103785125	6.975104110803168	6.973720808326422	6.9458910125004385	7.1683732487668905	6.799667785535424	6.797144507269377	6.934831828474755	7.129702061600021	6.756253470387127	7.025957267159902	6.903784406339042	7.064160145145077	7.058798808201118	6.8976388958307195	7.360392198953309	6.671510838081889	6.944938065248671	6.862952152137946	6.878521782760031	6.790981443545445	7.031180889548018	6.979971310660748	6.87977420795777	6.942671275230299	6.803070806356555	7.011079731315114
NEUROD2	5.229657308115444	5.863773990010282	5.6410151958724875	5.459779602803724	5.335108563173792	5.475379139212511	5.8558072049817165	5.508327947962394	5.540057123675369	5.668864240772606	5.481217232478612	5.557510194775058	5.425107152091746	5.646215034630077	5.453461449219538	5.428532530642094	5.499862894690086	5.661287024287709	5.155929745125798	5.5594333910151335	5.704662874293049	5.3751988734744	5.546714517354421	5.588338169849823	5.229284525410119	5.47019054090849	5.449052904684625	5.523546093376097
ZMYM6	5.379483537865499	5.567655509764543	5.323040194170045	5.618370827038607	5.636149957618122	5.668885157716516	5.663192816756044	5.48171591277566	5.699801726752312	5.579226407922261	5.694545586696066	5.488845133634832	5.613729235864883	5.374925981760999	5.552600360426976	5.396265768501434	5.53941510690728	5.599782316974089	5.918461691988288	5.504382083256292	5.624410340328578	5.4961051762146065	5.655409488413105	5.609719648610131	5.479416613209277	5.3122897455408795	5.368384427615065	5.402171009845674
CNPY3	6.954891445271493	6.861305367367003	6.7926239063107	7.088595220230502	6.767988480804528	6.781814056561904	6.9650149049920405	6.914315341075087	6.630906326292373	6.74222032533263	6.590322327065563	6.871763263683164	6.602525794149491	7.14605579118475	7.0669851701362125	6.717134865637648	6.7796618496880114	7.193741474183483	7.039865926864241	6.819717030370528	6.346510137701436	7.068619991717375	6.934282671680864	6.756501445549	6.9862283690682805	7.039831460004592	6.9996391590925775	6.8636717692751725
SCAMP1	6.791635614947637	6.689032720462176	6.622960223036594	7.351589759418559	6.803048271705599	6.9121868493814524	6.944356125281662	7.017361604040694	6.1906137347104435	6.375158634121173	6.195716196879009	7.410480576471152	7.424060256283366	7.021097759422158	6.836961695418136	6.878141123075829	6.831093912572636	7.026526331731169	7.528439603049705	6.54445644057382	6.393413038026204	6.858284318972154	7.353612694368183	6.395476136824523	6.938853604352528	6.662562783059368	6.8358167003801995	6.822002625054547
SUOX	6.795481992325186	6.450088321911925	6.613553056594464	6.612633301341694	6.255769961736796	6.5836693741140335	6.724236626913404	6.590878319986954	6.290547452978577	6.290356430365064	6.2547293660859555	6.425760157567235	6.238937622572575	6.67728133080528	6.54497894664892	6.288260550630463	6.9297828009705285	6.694123982252487	6.390192823077657	6.379713621093196	6.200167842832465	6.114635470578984	6.349918874605379	6.611587158862239	6.669974461906503	6.5062895477519715	6.421046170983558	6.663315305293003
PIP4K2B	6.1705074457605305	6.341612171392924	6.189841993020649	6.147417455905971	6.208701987250219	6.158382756516285	6.139115388829565	6.190085200063041	6.245920288214208	6.159421173628872	6.063020884742396	6.219996321762178	6.090619869755461	6.273642521863102	6.226441390661713	6.21078645268559	6.314962779169338	6.101748128547051	6.121183795632558	5.967574813749117	6.13269489725712	6.119428987741119	5.972820682094494	6.295654291499204	6.208693051225022	6.291877036553255	6.393736609495956	6.263796637702807
CCDC69	8.442816208543674	8.505145689929597	7.796837530392565	8.08851670139343	8.54405920604728	7.989285285704686	8.022962597075917	8.270177311872684	8.29585310688253	8.34859547727353	8.44917438407064	8.641145367787269	8.116354770659367	8.664996372784788	8.566218261752056	8.544359070656334	7.699133044626096	8.984633496406516	8.347637841367817	8.694238193277103	8.507149496798505	9.022770762570952	8.710263889037623	8.056316588526515	9.258242945468377	8.916109716234597	8.881653007035682	8.42953183396582
NFX1	7.601652565553698	7.528025467294718	7.32234050117992	7.694706144805866	7.586319854978879	7.723952567351281	7.450445145958386	7.388815775006587	7.130950653873164	7.108891303307585	7.228022785526186	7.404803427928945	7.572375104614887	7.635172992529573	7.54068078901643	7.154907489228449	7.306666439975851	7.980756120444863	7.752693907754778	7.497113514562059	7.317537023041683	7.361360532486254	7.650009378330259	7.468488648118916	7.491974751581688	7.045878942228443	7.351837749193242	7.192680320009719
DSG2	8.606273572095965	8.61891271803445	8.900902416792833	9.568602665505727	8.902287226581764	9.204319988931632	9.433678808761876	9.239253847668188	9.278263623840342	8.955204741375407	9.06890487616412	8.728273299141112	9.334927936053033	9.159992309133909	9.138646488747977	8.686982606295349	9.365975720391813	8.48831148549694	9.470904360986758	8.614646529489518	8.34080114623849	9.128363269647537	9.606829686750634	9.576062701155454	8.993002797893684	8.684414513523695	8.979884842686328	9.356592184080393
CDK8	6.773711779479503	6.343438332532242	6.571172753125308	7.1453150357312945	6.7981793682177525	7.205226607098254	6.919042182630435	6.667024502668909	7.105662556359736	6.638843401839378	6.914606766556665	6.633966055642703	7.306592418934254	6.690290082684026	6.792345879012784	6.562924198947377	6.6110366122954645	6.686449887932135	7.296346216957708	6.809750647532616	6.6289765690443545	6.917408766353017	7.287053192305705	6.990587899672955	6.565638815803766	6.566186399382045	6.51386238568912	6.919631302336314
STK38	8.329481330164787	8.179575556188547	8.411628955874255	8.980316295360838	8.49071630641537	9.157788787539284	8.677283886364409	8.149925479672268	8.597163365626256	8.343302031154442	8.559156946047525	8.286747387472454	8.874671000104923	8.71296779520558	8.775021406634883	8.41625091420322	8.64608359313691	8.47891223498605	8.772257996975801	8.28563993624829	8.489976238835231	8.265286080066064	8.738501030087845	8.770684946309544	8.477333808859287	8.022714226818108	7.995082612288889	8.617009055270655
RBAK	6.518560080777736	6.480425415679045	6.2170837832887935	6.590288189830966	6.641023814175973	6.5107981588021895	6.663240213831614	6.640489076637192	6.847978309620404	6.5874683863390455	6.7743140477120924	6.670189105237149	6.6972765324116335	6.634055939147381	6.686183386934486	6.407753426849699	6.575376948607881	6.556288370794456	7.045343441672094	6.48752599537074	6.480070779250402	6.6596317700021554	6.545352089172275	6.642471971938164	6.529613733691675	6.244578676413104	6.332713318403968	6.648082111235594
PELO	5.81001881471719	5.7806977467705165	5.753039518063232	5.670280243705925	5.7119905715303325	5.581019167084262	5.995406547301544	5.8883843777660845	5.6961574076344235	5.6820956239475064	5.532497495140834	5.724631379157664	5.731225339514126	5.792108927458944	5.528414633532151	5.749562880523909	5.78199762553333	5.833521670519804	5.7004031329662865	5.7893206754274	5.689649042582531	5.802784418653167	5.79795862067111	5.883885925186442	5.7943935167894765	5.681690552868696	5.519676423056848	5.516990060141075
SNX13	6.441983350807408	6.451886789926506	6.30441926282802	6.518088497556815	6.6349273330633425	6.544058342439894	6.434238574223423	6.405908277752877	6.433497064156188	6.43313956763304	6.5426039812232375	6.51742654622903	6.524782550390563	6.464181939122395	6.390170199735951	6.385463195419498	6.495237047557912	6.535605629236322	6.8176761992779475	6.567947647129972	6.616738273682026	6.500350650033087	6.48646900632688	6.434468265376625	6.3620328207830585	6.228059140615491	6.202655846210439	6.383665586791753
SYNRG	6.629850091784147	6.743982953357133	6.617604532387833	6.786614820684349	6.821942716974299	6.670743169597415	6.782175020568347	6.834907360503133	6.865324039933735	6.793941770575951	6.90846589373044	6.641259788173399	6.6255622590837815	6.894656392836315	6.821652265818659	6.684252252142687	6.686704196451864	6.877280754992301	6.700898480924301	6.672968961273461	6.75596704010632	6.722209851618686	6.6792483608463575	6.956480147696245	6.802157759677779	6.828683788571911	6.778139724225553	6.761449121386829
LUZP1	6.604810713797747	6.748318047746165	6.704131414975095	7.092932630782893	6.634934178686683	7.0870278837221505	7.026049038519813	6.578173445941341	6.742480648961399	6.717520729284206	6.7567206533423505	7.086306247030325	7.1205572054833315	7.149249811540841	7.080030516126523	6.801252393805521	6.93833080397471	6.658510344683276	6.918078351019429	6.621636533351956	6.360577666967076	6.571900773876159	6.849577864440209	6.745512621093923	7.076850417238333	6.97075752710136	6.8971961513039375	7.229832382934626
SLC5A3	7.51788850323219	7.752390482964608	7.594728835435771	7.544657086655012	7.756525088536037	7.798385152452465	7.277350118188259	7.662707600296803	7.285689915078489	7.835939319955496	7.430700878653947	7.7707834154479585	7.800817064718937	7.691129856792145	7.301532784960636	7.952331233845115	7.334914070614819	7.433969862907595	7.341938156877373	7.611457096893882	7.48093677400955	7.699033579188122	7.593605480458507	7.740166540827988	7.662402253905682	7.889337683452957	8.03069296755636	7.8648777971071455
SULT1C4	7.57066044481133	7.352067630620696	7.591145599863287	7.319846161420633	7.365353271378689	7.309894690580104	7.613522227801292	7.966538754972863	7.333859337266651	7.444547884134653	7.261122914062506	7.740944519776847	7.414130974852058	7.331254844370301	7.400607486481456	7.616910679732593	7.35219246501064	7.389978291946984	7.406435610705225	7.30308237585472	7.164045121813238	7.677644918811284	7.415546318355149	7.532487816036136	7.386382668816751	7.742024207854241	7.621430744843169	7.260915378147576
FGF13	5.655497274731479	5.4005626915956	5.355641588366854	5.585710480502535	5.578156863690949	5.71570686321146	5.6238467861255215	5.2243577236576755	5.367011881924276	5.723015338972708	5.604151413879821	5.549999715298048	5.405038361512444	5.536206021155362	5.353494863417722	5.801526317166575	5.3339849925639164	5.135813570921934	5.770712850143863	5.78513844578437	5.819133285247614	5.385895122872087	5.541562689619004	5.7399113365939876	5.772767607738688	5.610724277605438	5.589902350597013	5.252412153656769
ATM	6.283987899227303	6.444502409168514	6.436473239706625	6.204941807871331	6.37936115643049	6.457210851056433	6.332871683770364	6.382197173167643	6.5979719771908165	6.626587751818817	6.70693496173237	6.440443056923709	6.368163553294916	6.3329173132655106	6.421407118512723	6.551023903313612	6.082016909084763	6.029189219217609	6.256179211571581	6.207979812416927	6.530079595136674	6.475748814162874	6.268682563641835	6.2671310291760065	6.416830956575897	6.662979879512818	6.503033485190673	6.354298632574846
HFE	5.935213977016159	5.911803305539517	5.958932533871916	5.890568243688276	5.8503987036505	5.941159773809984	5.9689683370825	5.908097974222933	5.914424391660994	5.9462297280978484	5.882671464297576	5.94635041439709	5.999344520913785	5.9632938135986056	5.879843326287263	5.967435871624103	5.647855958960115	5.674559605177405	6.037065314502162	5.837522736502372	5.89217569783423	5.883606526503941	5.8977127962193	6.0497777726433775	5.954818256847978	6.043420779830453	6.080583583895272	5.933218250787303
MACF1	8.163108496049357	8.221786475628262	8.095174043645255	8.20686742367942	8.203460528307382	8.235857849137618	8.03882070025546	8.060836340530026	8.059486544408209	8.12239289800993	7.999720338437957	8.512643218056226	8.26397153401171	8.557541121244746	8.192522705038032	8.730488656267656	8.166241426664335	8.063303320006145	8.073279078451	8.020076690591273	8.161637748331037	8.161250141466144	7.96611574102357	8.060275909318149	8.475759539127212	8.425492670741246	8.258097519149636	8.475258385671726
CNOT9	7.274959118044634	7.017410081396938	6.978865287576122	7.0001995868088915	6.968859699710142	6.815783080338763	7.058345132272092	6.834641810225454	6.869398438848434	6.63657021561362	6.955245666889164	6.876320283742867	7.105545770570106	7.002231489441266	7.053169518647598	6.789725258560952	6.749365020546815	7.294298297324346	7.3236445819437375	7.471630888375355	7.222892292749817	7.045484265861893	7.184643585560112	7.026565371407492	7.175957691771047	6.798639598064917	6.871204557495801	6.944552961057817
VNN3P	5.286480042311164	5.208148279039982	4.679069617116954	4.825537413731404	5.19345481356524	4.713423414473797	4.722144197689424	4.9328121170836345	4.802723720988457	4.930118930381607	4.966862319725933	5.129676214460823	5.164958931582528	6.346624760857453	5.71492180043975	5.000085312720416	4.410337879549492	6.122130357827228	5.793019049669836	5.0838352674866965	4.983616691195475	5.558535753463254	5.598555259329405	5.005531948811548	6.138351285730802	4.929655212146294	5.684710023105879	4.678993444715643
ITGB1	7.642131946289993	7.4942568712988304	7.703603453386267	7.405472593789665	7.243999541393786	7.355014893878166	7.4470795350266785	7.291264292159019	7.327442035722953	7.461528677387318	7.262648513792508	7.608630529787597	7.480984305345291	7.660189614803032	7.213233206325941	7.950914575184311	7.481548905397879	7.083171918518242	7.293150620656476	7.291015092834624	7.182116495906479	7.392361539243074	7.451853994955927	7.411098414146063	7.446176819735288	7.596690811264253	7.312242374040006	7.892121648550875
RBM26	6.5406324536368485	6.6058959747808155	6.4965413291888074	6.736910338732886	6.949801250879426	6.830774371799549	6.746503884141617	6.7150039186636645	6.687973727272847	6.714087579696588	6.684692345033231	6.823513625686367	6.989354273156271	6.657910867599463	6.747072198399619	6.897698961988101	6.754972381285248	6.693807909782592	6.954712600908427	6.4744793375452785	6.775611726236342	6.680374745568275	6.751092509044413	6.642499265375111	6.685182574330837	6.597393926414276	6.63098949777507	6.699062596356048
SREK1IP1	7.499858499490359	7.319113709921978	7.294321777828443	7.937352980650059	8.079991708933434	8.130418772286783	8.06739517657395	7.714178356845354	7.7868502717828525	7.800783497881117	7.8741710272733005	7.71337470300325	7.879973517818406	7.683628783785629	7.722481464790621	7.910182732423781	7.611189681582896	7.61002193019596	8.273734923459346	7.8665125099519955	8.017421468780443	7.88994991088328	8.071687152191894	7.689603019013368	7.731132980099019	7.440759683070282	7.517958292241642	7.836132605891776
PDZK1IP1	7.730678173282152	7.71210091016596	6.996586357763639	7.006953198306371	7.944248725498148	6.465910382505648	7.222486260755686	8.7078022412475	7.599608441236482	8.692379185147736	7.690558498763684	8.561917260386398	7.065396577294983	7.080398997009505	6.900102298068751	8.03927046902848	7.489683279168127	6.480511664698195	6.802132115279024	6.722097857384289	6.800084879730851	8.303768911887971	8.00607285993398	7.902172361257751	8.574291513320677	9.544793113390496	9.583433386615054	6.978571744570055
FOXC1	9.578134421954466	9.621847439301796	8.933415692461491	9.24613216153996	9.359163184316555	9.07315660104618	8.703880953711963	10.091252052559026	9.688893597798971	10.34335277230594	9.391567676226307	9.558029986624582	8.941303712700327	9.496060434538892	9.577519385864104	9.816615286074097	10.17696298655419	9.424865355704892	8.851533395266289	8.852674448962532	9.387425653342166	9.630446540210482	9.510784362431394	9.046842495885492	9.464745214177674	9.611984172002211	10.239780464989266	8.543900570433593
SYNE3	6.207670895181179	6.282695035118021	6.268271988317215	5.924539752805028	6.028257397894988	6.019140541533732	6.065018234586217	5.781880523870894	6.288538972934596	6.087514014243274	6.119321690130409	6.075074097642382	5.70874661267938	5.855156745397614	6.137704705341974	5.9300204503877225	6.10475372934542	5.903623723389049	5.695900987785931	5.825546884895898	6.0341647612351315	6.031475625015768	5.504904876724642	5.748872963115135	6.200384519781703	6.470402101755412	6.313241839313438	6.276293932097281
LRCH3	6.829223218927158	6.867414879933935	6.964796968954201	7.1135875558149415	7.110896509056457	7.3280290814050915	6.942414506931648	6.834164810425803	6.943579885587757	6.957725526018329	6.979171629835791	7.078455936468536	7.163295932718164	7.184826468562549	7.096879919331126	7.264799182562013	7.123802800509754	6.806770780760508	6.9518088869274335	6.766866457231241	7.146428614221533	6.949663266141979	7.084373229280506	6.836290539819587	7.267698984522131	7.117860442476842	7.090439014841274	7.199562557371742
ENAH	8.035355282072445	7.879957594834066	7.75565767772613	7.696051115379431	7.837969659596678	7.5585930815926945	7.349794336772183	7.606382430490948	7.629502335918936	7.727331661921104	7.661809535597679	7.963655403900285	7.967398254389979	7.916991538726752	7.694852431347099	7.966234266551959	7.628553764360362	8.115303637420343	7.717298538333931	8.094082362091735	7.877167294437842	7.99518806573109	7.716669408400222	7.78789007158494	8.138119046448882	7.761577798828074	7.90184008231932	7.914627557072237
TIPRL	8.193706533325203	7.874165534031736	8.11610878238762	8.541721387430844	8.520212694652702	8.76677690892212	8.67320794627846	8.400843407377565	8.56490697731777	8.086650297946942	8.33857522566724	8.28101851766699	8.614341627901748	8.415966217903298	8.350370698764067	8.232017791228344	8.106728465640863	8.053105634075147	8.765996775188075	8.433770644830027	8.448627071257405	8.298741049971653	8.65209227394126	8.43208954130952	8.340907004857822	8.07101066928505	7.977654530302378	8.34663380984166
PRF1	6.6207992572616075	7.005398609524038	6.757187672493234	6.788549961857472	6.692467303202637	6.621197033586878	7.268681197755145	7.269228004359693	7.0062423277978425	7.133222425709896	7.333161208270301	6.689894073279279	6.284770622617802	7.050083757917237	7.262233051069012	7.370101228484415	7.187426454728573	7.376554853804273	7.074536954546256	6.88847702864064	6.672184531040266	6.532517665659544	6.327427619435241	7.035996549867052	7.286688765494373	7.63175511393221	6.973602918912768	6.506349809105189
FBXL14	5.791066802484589	5.756328606475241	5.514605132860583	5.880399637500735	5.573578441703674	5.640303571877187	5.8675133669694945	5.767615736801957	5.815025576528299	5.915279223258451	5.827048841201055	5.674886701512872	5.781498192253935	5.879038068021511	5.805507778703782	5.745540425897649	5.9563649341577785	6.043375042304942	5.7221078336251425	5.849904400335948	5.638777515973899	5.775661199519459	5.7415852707712745	6.059441013176389	5.916658986403768	5.4616715260021	5.778092795138015	5.619164907908167
CBR4	7.934863955433811	8.006975084117459	7.980967058545633	8.500317410323749	8.28160985480411	8.632818805682255	8.146391532155926	8.090198244367224	8.432212579547514	8.259954193699938	8.46281323726624	8.093365978845261	8.50634038071978	8.158310733651993	8.270425740980338	8.118710576748342	8.428879657517777	8.223295482846797	8.439604793636795	8.215304013968527	8.604012325580328	8.207718374083488	8.402983285234578	8.341669835917232	8.153671794329897	8.025472502721827	8.047481344722822	8.29802868957922
PIK3C2A	7.0490429629176345	7.103648276058446	7.05669538227673	7.312907557795594	7.261344064486465	7.503334584808798	7.085989342647725	7.121894307017712	7.271747794851987	7.215315595455498	7.235105461253444	7.391388657025583	7.309472038501067	7.300788373090373	7.280522150674883	7.341100501810293	7.232094577539381	6.979285919684609	7.264610632881436	6.989535136797507	7.240302439365959	7.152860105668464	7.208842886836718	7.085400958749919	7.19389459786628	7.042031244950462	7.116537239421134	7.323160856630534
ZFC3H1	5.892404062175856	6.046772298473655	6.073016579742079	5.894101261376215	6.2336557419759355	6.205929439434502	5.98221613000265	5.890190889700646	6.113515900694359	5.915864324240275	5.9583793721625025	5.919154986376441	6.3623050475780945	5.8518286073096215	5.935718461166973	6.145962135651914	5.989398290357383	5.87610506927697	5.860340897256792	6.125911118895688	6.151417781097842	5.846912751441092	5.989497974125499	6.101297569640993	5.782690350398951	5.840497979437984	5.833317324763383	6.094795997273186
MCM9	5.5968779252915395	5.563366233777103	5.582835166509564	5.57946691696364	5.534912183711782	5.591028519315583	5.597022009524225	5.531460561180154	5.660438375787014	5.638244633983109	5.595768306691833	5.429057651757165	5.736592998023185	5.721453506948214	5.586704741120067	5.264404791232459	5.714724525676817	5.903817491934109	5.652142654845794	5.830356121473446	5.739289796385317	5.56464168943404	5.747271485985884	5.837970867712315	5.47794461662867	5.122054150939369	5.359232251356064	5.366380497419844
BLTP1	5.229816059503228	5.2884666116148065	5.226557758278571	5.159795795658816	5.196198780853049	5.167940467641948	5.074025937207537	5.2591753708321365	5.2682579511189775	5.386697623758733	5.3090975360966945	5.264573605757409	5.166199311465428	5.1838583668531815	5.291509612923301	5.329889511330403	5.219152971734964	5.2742263383657315	5.1464498970751	5.245704872173865	5.273949327107465	5.088628770322087	5.048284049807027	5.2836571885754235	5.135692779625896	5.062107100629755	5.200804413953499	5.171583478707037
HECTD4	5.474518616730325	5.315371626198432	5.460132717975542	5.665093962417837	5.708711812177732	5.882683954168472	5.605196664508421	5.742659104583664	5.59810782070212	5.600867579041059	5.59264972532924	5.781086372305051	5.833272250459796	5.6437371305921715	5.668191670481303	5.6370327330295975	5.7839849986049865	5.787120531169302	5.931751821880282	5.4244936301619955	5.728658621579579	5.580654351179971	5.676422313649678	5.6961759084630375	5.636740773774253	5.5859918770320505	5.749917704894227	5.837578056729859
RBM48	5.540070678719042	5.375910803874142	5.5387213776609405	5.597246453455334	5.5322114325751865	5.599386801599246	5.5889204018840815	5.3961602541884774	5.64684421546386	5.429934721526688	5.558177524415635	5.26465948520366	5.496944437416645	5.468423079549717	5.429524756020156	5.283467829304778	5.351620889822319	5.453423912477956	5.622497608986119	5.4049519937338655	5.317566723815287	5.487314619833586	5.606653190664984	5.4410698767212224	5.207589657812106	5.118010941343206	5.288587259602665	5.377474893927675
SLF2	6.5360218345870535	6.462366803101639	6.588735260817916	6.801510167323656	6.810207671859715	7.065838958021206	6.558423821155814	6.377704288451733	6.926569886745256	6.779509682871286	6.9891515764609755	6.6445459896564225	6.904669613713866	6.545888449822723	6.669943803923091	6.644758267625658	6.8453779414350056	6.697001554649313	6.757390198905066	6.659424944065368	6.951740672100433	6.513600579087493	6.799814711418183	6.729535725307456	6.730474905845434	6.500948430789867	6.440347780817241	6.577150737028232
CYP39A1	7.175708208784401	7.178261992883787	6.591384576719252	7.034865958394036	7.346151740106378	6.87644096580121	5.356157656238498	6.470226748600111	6.21267485628368	6.901012788567446	6.675790128031248	7.213019157352919	6.539876442000484	6.9564245510296026	6.88436297259872	6.762036090593196	6.724670638832556	7.474579942403896	6.421217328214743	7.274546492716961	7.457337795669777	6.7463887825202615	6.4850568437375875	6.395632749546278	6.471137438792143	6.513095613418389	6.748004646465901	6.111736210747734
MAPKAPK5-AS1	7.495571318004887	7.362651710862944	7.421610692126063	7.710563874055041	7.825604804640929	7.857150474616134	7.593618962711576	7.3507176741317295	7.536992186402206	7.4376731700899965	7.51755434842809	7.524407606597507	7.590244731385646	7.628060730846353	7.644693089551613	7.565317090384451	7.453520411582432	7.33709897324448	7.800586474156371	7.235097606329634	7.467804315515633	7.6074291909031055	7.772719773032996	7.532235344613436	7.528908923813778	7.273867394869565	7.37727656096536	7.272266593428999
VSIG10	6.273051414773315	6.110574985429112	6.3055500013650425	6.574570169263524	6.183165815497629	6.240736619056893	6.123722441025096	5.911008955171429	6.259074697723153	6.285728003175503	6.031019910029874	6.255385302551038	6.557185275310935	6.275285605826646	6.35209167053146	6.148167057777717	6.401792543623857	6.24511088520971	6.538076959794784	6.236649794022309	6.317462733856767	6.219245088794745	6.3497216752926295	6.313677692023104	6.246548758358378	5.9680123258985525	6.0469612493062215	6.388495662539386
NT5E	5.797564686517331	5.689710290961379	5.805426791581016	6.439282695257855	5.691290629811429	6.069688524613555	6.68632522826637	5.993497658229235	6.683362115979127	6.298987566690554	6.647584014870493	6.262063931090597	6.249396371550852	5.81978732833443	5.945008529460736	6.129043529625051	6.2027828490924115	5.796738434868509	6.308815703154968	6.144513064028661	5.930154830383452	6.145551044043193	6.53741864936093	6.632784648317576	6.39759124734195	6.199440846114667	6.166977976285442	6.609631125731829
TRIM37	7.609362217065428	7.455220345570785	7.074236818768817	7.482389656775265	7.235877679253538	7.234124546275084	7.3982529716942524	7.337240223500966	7.470558533030113	7.2801217669731315	7.3770651653507	7.409054925192918	7.471513840539906	7.499668940238868	7.5332963289365376	6.89621818820172	7.0400445631228505	8.185425755669948	7.985710179340425	7.983269549931194	7.879892073327439	7.576165484896416	7.638283405507009	7.62161785920744	7.605092199163291	6.704309083000034	7.207483398458473	7.0476584843095855
